barony_id,county_id,duchy_id,kingdom_id,empire_id,is_county_capital,capital_derivation,start_date,source
b_devalgarh,c_garwhal,d_kurmanchal,k_himalaya,e_rajastan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_devaparvata,c_samatata,d_vanga,k_bengal,e_bengal,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_devarakonda,c_pannagallu,d_racakonda,k_telingana,e_deccan,false,,867,CK3 00_landed_titles.txt
b_devin,c_osterland,d_meissen,k_sorbia,e_west_slavia,false,,867,CK3 00_landed_titles.txt
b_devkot,c_kotivarsa,d_gauda,k_bengal,e_bengal,false,,867,CK3 00_landed_titles.txt
b_devol,c_ohrid,d_bulgaria,k_bulgaria,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dewas,c_ujjayini,d_dadhipadra,k_malwa,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dewu,c_batang,d_batang,k_kham,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dhakeshwari_jatiya_mandir,c_suvarnagram,d_varendra,k_bengal,e_bengal,false,,867,CK3 00_landed_titles.txt
b_dhamalpur,c_dhamalpur,d_anartta,k_gujarat,e_rajastan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dhamballai,c_phiti,d_sinhala,k_lanka,e_deccan,false,,867,CK3 00_landed_titles.txt
b_dhamoni,c_damoh,d_jejakabhukti,k_kosala,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhandhuka,c_valabhi,d_saurashtra,k_gujarat,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhank,c_az-dhahira,d_oman,k_arabia,e_arabia,false,,867,CK3 00_landed_titles.txt
b_dhankar,c_dhankar,d_kinnaur,k_guge,e_tibet,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dhankuta,c_yangwarok,d_limbuwan,k_himalaya,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhanop,c_ajayameru,d_ajmer,k_rajputana,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhara,c_dhara,d_dadhipadra,k_malwa,e_rajastan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dharampuri,c_dhara,d_dadhipadra,k_malwa,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dharmrajeshwar,c_dasapura,d_dadhipadra,k_malwa,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhauli,c_kataka,d_tosali,k_orissa,e_bengal,false,,867,CK3 00_landed_titles.txt
b_dhavalapuri,c_sripatha,d_mathura,k_delhi,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dherbe,c_djarin,d_baqlin,k_blemmyia,e_abyssinia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dhilika,c_delhi,d_kuru,k_delhi,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dholka,c_khetaka,d_gurjara_mandala,k_gujarat,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhraina,c_dhraina,d_takrur,k_takrur,e_mali,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dhubri,c_kamarupanagara,d_kamarupanagara,k_kamarupa,e_bengal,false,,867,CK3 00_landed_titles.txt
b_dhufar,c_dhofar,d_mahra,k_yemen,e_arabia,false,,867,CK3 00_landed_titles.txt
b_dhul-marwa,c_khaybar,d_medina,k_arabia,e_arabia,false,,867,CK3 00_landed_titles.txt
b_dhulikhel,c_bhaktapur,d_nepal,k_himalaya,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dhusamareb,c_mareeg,d_mogadishu,k_ajuraan,e_azania,false,,867,CK3 00_landed_titles.txt
b_dhuudo,c_barbacadle,d_hafun,k_ajuraan,e_azania,false,,867,CK3 00_landed_titles.txt
b_dia,c_massina,d_mema,k_ghana,e_mali,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_diabe,c_ndenye,d_gyaman,k_akan,e_guinea,false,,867,CK3 00_landed_titles.txt
b_diafunu,c_guidimaka,d_diafunu,k_ghana,e_mali,false,,867,CK3 00_landed_titles.txt
b_diakam,c_bornu,d_bornu,k_kanem,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_diakha,c_bure,d_manding,k_mali,e_mali,false,,867,CK3 00_landed_titles.txt
b_diara,c_kaniaga,d_kaniaga,k_ghana,e_mali,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dibela,c_bilma,d_kawar,k_sahara,e_maghreb,false,,867,CK3 00_landed_titles.txt
b_dibi_TUV,c_shityy,d_eastern_sayan,k_khakassia,e_mongolia,false,,867,CK3 00_landed_titles.txt
b_dibri,c_dibri,d_kru,k_guinea,e_guinea,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_didesa,c_wellega,d_damot,k_damot,e_abyssinia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_didymoteichon,c_adrianopolis,d_philippopolis,k_bulgaria,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_die,c_valentinois,d_dauphine,k_burgundy,e_france,false,,867,CK3 00_landed_titles.txt
b_diekirch,c_luxembourg,d_luxembourg,k_lotharingia,e_germany,false,,867,CK3 00_landed_titles.txt
b_diepholz,c_minden,d_angria,k_saxony,e_germany,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dieppe,c_eu,d_normandy,k_france,e_france,false,,867,CK3 00_landed_titles.txt
b_diez,c_nassau,d_hesse,k_east_francia,e_germany,false,,867,CK3 00_landed_titles.txt
b_diffa,c_garumele,d_bornu,k_kanem,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_diffar,c_meroe,d_makuria,k_nubia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_dighavapi,c_batticaloa,d_ruhunu,k_lanka,e_deccan,false,,867,CK3 00_landed_titles.txt
b_diglipur,c_andamans,d_handumans,k_malayadvipa,e_srivijaya,false,,867,CK3 00_landed_titles.txt
b_digne,c_nice,d_provence,k_burgundy,e_france,false,,867,CK3 00_landed_titles.txt
b_dih-e-khalaf,c_upper_ghur,d_ghur,k_khorasan,e_persia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dihistan,c_dihistan,d_gurgan,k_daylam,e_persia,false,,867,CK3 00_landed_titles.txt
b_dihnakhirjan,c_tabriz,d_azerbaijan,k_daylam,e_persia,false,,867,CK3 00_landed_titles.txt
b_dijon,c_dijon,d_burgundy,k_france,e_france,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dikutateni,c_kuisugu,d_mamprusi,k_gur,e_guinea,false,,867,CK3 00_landed_titles.txt
b_dikwa,c_yau,d_bornu,k_kanem,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_dillingen,c_nordlingen,d_east_franconia,k_east_francia,e_germany,false,,867,CK3 00_landed_titles.txt
b_dilsbo,c_halsingland,d_norrland,k_sweden,e_scandinavia,false,,867,CK3 00_landed_titles.txt
b_dima,c_gojjam,d_gojjam,k_abyssinia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_dimapur,c_dimapur,d_para_lauhitya,k_kamarupa,e_bengal,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dinawar,c_dinawar,d_hamadan,k_persia,e_persia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dinde,c_oudalan,d_upper_gurma,k_gurma,e_mali,false,,867,CK3 00_landed_titles.txt
b_dinder,c_agaw_meder,d_gojjam,k_abyssinia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_dindigul,c_uraiyur,d_pandya_nadu,k_tamilakam,e_deccan,false,,867,CK3 00_landed_titles.txt
b_dinggye,c_sagya,d_sagya,k_tsang,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dingwall,c_ross,d_moray,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_diouboye,c_bambuk,d_bambuk,k_mali,e_mali,false,,867,CK3 00_landed_titles.txt
b_dipalpur,c_dipalpur,d_lahore,k_punjab,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dipsang,c_diskit,d_ladakh,k_maryul,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dirku,c_dirku,d_kawar,k_sahara,e_maghreb,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_diskit,c_diskit,d_ladakh,k_maryul,e_tibet,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_ditmarschen,c_ditmarschen,d_holstein,k_saxony,e_germany,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dizah,c_rivsharan,d_merv,k_khorasan,e_persia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dizak,c_oshrusana,d_osrushana,k_transoxiana,e_turan,false,,867,CK3 00_landed_titles.txt
b_dizak_makrani,c_kiz,d_makran,k_makran,e_persia,false,,867,CK3 00_landed_titles.txt
b_dizful,c_tustar,d_khuzestan,k_persia,e_persia,false,,867,CK3 00_landed_titles.txt
b_dizmar,c_tabriz,d_azerbaijan,k_daylam,e_persia,false,,867,CK3 00_landed_titles.txt
b_djado,c_djado,d_kawar,k_sahara,e_maghreb,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_djado_jafara,c_jafara,d_tripolitania,k_africa,e_maghreb,false,,867,CK3 00_landed_titles.txt
b_djado_route,c_djado,d_kawar,k_sahara,e_maghreb,false,,867,CK3 00_landed_titles.txt
b_djanet,c_djanet,d_ghat,k_sahara,e_maghreb,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_djarin,c_djarin,d_baqlin,k_blemmyia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_djugu,c_djugu,d_borgu,k_borgu,e_guinea,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_djursland,c_aarhus,d_jylland,k_denmark,e_scandinavia,false,,867,CK3 00_landed_titles.txt
b_djusagach,c_guzkol,d_alakol,k_zhetysu,e_tartaria,false,,867,CK3 00_landed_titles.txt
b_dlim,c_hayk,d_greater_armenia,k_armenia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dmanisi,c_tbilisi,d_georgia,k_georgia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dmitrov,c_moskva,d_opolye,k_opolye,e_russia,false,,867,CK3 00_landed_titles.txt
b_dnipro,c_dnipro,d_yedisan,k_pontic_steppe,e_caspian-pontic_steppe,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_doba,c_lasta,d_lasta,k_abyssinia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_dobele,c_zemigalians,d_courland,k_lithuania,e_wendish_empire,false,,867,CK3 00_landed_titles.txt
b_dobovec,c_ljubljana,d_krain,k_bavaria,e_germany,false,,867,CK3 00_landed_titles.txt
b_dobrzyn,c_dobrzynska,d_kuyavia,k_poland,e_west_slavia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_docimium,c_pacatiana,d_anatolia,k_anatolia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dogolan,c_degelen,d_degelen,k_kipchak,e_tartaria,false,,867,CK3 00_landed_titles.txt
b_doilungdeqen,c_lhasa,d_lhasa,k_u,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dokecoring,c_sewa,d_conyi,k_u,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dokecoring_qangco,c_sewa,d_conyi,k_u,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dokkum,c_dokkum,d_frisia,k_frisia,e_germany,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dolakha,c_khotang,d_limbuwan,k_himalaya,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_dole,c_dole,d_upper_burgundy,k_burgundy,e_france,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dolgellau,c_merioneth,d_gwynedd,k_wales,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dolgo,c_kulunda,d_kulyndy_steppe,k_ob,e_siberia,false,,867,CK3 00_landed_titles.txt
b_dolgujar,c_dolgujar,d_ishim,k_sibir,e_siberia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dolons,c_kachu,d_kulyndy_steppe,k_ob,e_siberia,false,,867,CK3 00_landed_titles.txt
b_doloon_nuur,c_karauda,d_eastern_sayan,k_khakassia,e_mongolia,false,,867,CK3 00_landed_titles.txt
b_dolpo,c_manthang,d_purang,k_guge,e_tibet,false,,867,CK3 00_landed_titles.txt
b_domazlice,c_plzen,d_bohemia,k_bohemia,e_west_slavia,false,,867,CK3 00_landed_titles.txt
b_dombovar,c_tolna,d_somogy,k_hungary,e_carpathia,false,,867,CK3 00_landed_titles.txt
b_dombraly,c_astana,d_kazakh,k_cuman,e_tartaria,false,,867,CK3 00_landed_titles.txt
b_domoko,c_khotan,d_khotan,k_khotan,e_turan,false,,867,CK3 00_landed_titles.txt
b_domokos,c_neopatras,d_thessaly,k_thessalonika,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_doncaster,c_west_riding,d_york,k_england,e_britannia,false,,867,CK3 00_landed_titles.txt
b_dondan_oilik,c_dondan_oilik,d_khotan,k_khotan,e_turan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_donegal,c_ailech,d_ulster,k_ireland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_donetsk,c_khortytsia,d_red_levedia,k_pontic_steppe,e_caspian-pontic_steppe,false,,867,CK3 00_landed_titles.txt
b_dongco,c_gerze,d_ngari,k_guge,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dongola,c_dongola,d_makuria,k_nubia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_donkoro_nkwanta,c_upper_bono,d_brong,k_akan,e_guinea,false,,867,CK3 00_landed_titles.txt
b_donllorente,c_medellin,d_badajoz,k_badajoz,e_spain,false,,867,CK3 00_landed_titles.txt
b_donzy,c_auxerre,d_burgundy,k_france,e_france,false,,867,CK3 00_landed_titles.txt
b_dood_tsagaan_nuur,c_ulantaiga,d_khovsgol,k_naimania,e_mongolia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dori,c_oudalan,d_upper_gurma,k_gurma,e_mali,false,,867,CK3 00_landed_titles.txt
b_dornberg,c_frontenhausen,d_bavaria,k_bavaria,e_germany,false,,867,CK3 00_landed_titles.txt
b_dornoch,c_sutherland,d_moray,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dorogobyzh,c_smolensk,d_smolensk,k_white_rus,e_russia,false,,867,CK3 00_landed_titles.txt
b_doroh,c_nih,d_sistan,k_makran,e_persia,false,,867,CK3 00_landed_titles.txt
b_dorohoi,c_dorohoi,d_bukovina,k_moldavia,e_carpathia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dorohychyn,c_dorohychyn,d_volhynia,k_galicia-volhynia,e_west_slavia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dorostorum,c_dorostorum,d_turnovo,k_bulgaria,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dorsoidong,c_garco,d_conyi,k_u,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dort,c_holland,d_holland,k_frisia,e_germany,false,,867,CK3 00_landed_titles.txt
b_dortmund,c_dortmund,d_lower_lorraine,k_lotharingia,e_germany,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dorylaion,c_phrygia,d_opsikion,k_nikaea,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dospat,c_rhodopes,d_philippopolis,k_bulgaria,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dosso,c_dyamare,d_dendi,k_songhay,e_mali,false,,867,CK3 00_landed_titles.txt
b_doti,c_doti,d_kurmanchal,k_himalaya,e_rajastan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_doudleby,c_doudleby,d_bohemia,k_bohemia,e_west_slavia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_douentza,c_gondo,d_yatenga,k_gurma,e_mali,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_douna,c_seno,d_yatenga,k_gurma,e_mali,false,,867,CK3 00_landed_titles.txt
b_dourola,c_bena,d_bobo,k_jenne,e_mali,false,,867,CK3 00_landed_titles.txt
b_douz,c_souf,d_jerid,k_africa,e_maghreb,false,,867,CK3 00_landed_titles.txt
b_dover,c_kent,d_canterbury,k_england,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dovre,c_gudbrandsdalir,d_dalir,k_norway,e_scandinavia,false,,867,CK3 00_landed_titles.txt
b_downpatrick,c_ulster,d_ulster,k_ireland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_drafn,c_vestfold,d_viken,k_norway,e_scandinavia,false,,867,CK3 00_landed_titles.txt
b_dragasani,c_craiova,d_oltenia,k_dacia,e_carpathia,false,,867,CK3 00_landed_titles.txt
b_draggo,c_dawu,d_chakla,k_gyalrong,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dragugnian,c_provence,d_provence,k_burgundy,e_france,false,,867,CK3 00_landed_titles.txt
b_drakbuk,c_aqenganggyai,d_amdo,k_amdo,e_tibet,false,,867,CK3 00_landed_titles.txt
b_drakgur,c_zhidoi,d_zadoi,k_amdo,e_tibet,false,,867,CK3 00_landed_titles.txt
b_draksharama,c_mosala,d_vengi,k_andhra,e_deccan,false,,867,CK3 00_landed_titles.txt
b_drama,c_serres,d_strymon,k_thessalonika,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dramberg,c_cammin,d_pommerania,k_pomerania,e_wendish_empire,false,,867,CK3 00_landed_titles.txt
b_dras,c_purig,d_zanskar,k_maryul,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dresden,c_dresden,d_meissen,k_sorbia,e_west_slavia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dreux,c_chartres,d_orleans,k_france,e_france,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dreznik,c_lika,d_croatia,k_croatia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_driesen,c_landsberg,d_pommerania,k_pomerania,e_wendish_empire,false,,867,CK3 00_landed_titles.txt
b_drigung,c_gyama,d_lhasa,k_u,e_tibet,false,,867,CK3 00_landed_titles.txt
b_drijeva,c_zachlumia,d_usora,k_croatia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_drivast,c_duklja,d_duklja,k_serbia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_drogheda,c_dublin,d_meath,k_ireland,e_britannia,false,,867,CK3 00_landed_titles.txt
b_dromahair,c_breifne,d_connacht,k_ireland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dromo,c_chungthang,d_paro,k_lhomon,e_tibet,false,,867,CK3 00_landed_titles.txt
b_drutsk,c_orsha,d_minsk,k_white_rus,e_russia,false,,867,CK3 00_landed_titles.txt
b_drysa,c_polotsk,d_polotsk,k_white_rus,e_russia,false,,867,CK3 00_landed_titles.txt
b_duben,c_brene,d_lausitz,k_sorbia,e_west_slavia,false,,867,CK3 00_landed_titles.txt
b_dubica,c_vodica,d_lower_bosna,k_croatia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dublin,c_dublin,d_meath,k_ireland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dubno,c_zaslavl,d_halych,k_galicia-volhynia,e_west_slavia,false,,867,CK3 00_landed_titles.txt
b_dubovac,c_modrus,d_croatia,k_croatia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_dubrovytsia,c_dubrovytsia,d_turov,k_ruthenia,e_russia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dukhovshchina,c_gnezdovo,d_smolensk,k_white_rus,e_russia,false,,867,CK3 00_landed_titles.txt
b_duldulokur,c_kucha,d_karashar,k_khotan,e_turan,false,,867,CK3 00_landed_titles.txt
b_dullu,c_jumla,d_khasa,k_himalaya,e_rajastan,false,,867,CK3 00_landed_titles.txt
b_duluk-teluch,c_aintab,d_edessa,k_syria,e_arabia,false,,867,CK3 00_landed_titles.txt
b_dumali,c_bali,d_bali,k_bale,e_azania,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dumbarton,c_lennox,d_galloway,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dumbawand,c_rayy,d_rayy,k_persia,e_persia,false,,867,CK3 00_landed_titles.txt
b_dumbraveni,c_tabla_butii,d_transylvanian_alps,k_dacia,e_carpathia,false,,867,CK3 00_landed_titles.txt
b_dumfries,c_annandale,d_galloway,k_scotland,e_britannia,false,,867,CK3 00_landed_titles.txt
b_dumiyat,c_damietta,d_delta,k_egypt,e_arabia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dun,c_sif-i-umara,d_hormuz,k_persia,e_persia,false,,867,CK3 00_landed_titles.txt
b_dunbar,c_dunbar,d_lothian,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dundaga,c_vanemane,d_courland,k_lithuania,e_wendish_empire,false,,867,CK3 00_landed_titles.txt
b_dundalk,c_oriel,d_ulster,k_ireland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dundee,c_angus,d_albany,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dunfermline,c_fife,d_albany,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dungannon,c_oriel,d_ulster,k_ireland,e_britannia,false,,867,CK3 00_landed_titles.txt
b_dungunab,c_suakin,d_bazin,k_blemmyia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_dunhuang,c_luobupo,d_charkliq,k_khotan,e_turan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dunkeld,c_atholl,d_albany,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dunkirk,c_yperen,d_flanders,k_france,e_france,false,,867,CK3 00_landed_titles.txt
b_dunmow,c_essex,d_bedford,k_england,e_britannia,false,,867,CK3 00_landed_titles.txt
b_duolo,c_wandala,d_wandala,k_sao,e_kanem_bornu,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_duortnus,c_julevadno,d_vuovdisamieana,k_sapmi,e_scandinavia,false,,867,CK3 00_landed_titles.txt
b_duqm,c_duqm,d_oman,k_arabia,e_arabia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_durdzukia,c_samander,d_ciscaucasia,k_caucasus,e_caspian-pontic_steppe,false,,867,CK3 00_landed_titles.txt
b_duren,c_aachen,d_julich,k_lotharingia,e_germany,false,,867,CK3 00_landed_titles.txt
b_durgas,c_zamindawar,d_zabulistan,k_kabulistan,e_persia,false,,867,CK3 00_landed_titles.txt
b_durgun,c_khar_us,d_zavkhan,k_naimania,e_mongolia,false,,867,CK3 00_landed_titles.txt
b_durham,c_durham,d_northumberland,k_england,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_durne,c_durne,d_west_franconia,k_east_francia,e_germany,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_durness,c_sutherland,d_moray,k_scotland,e_britannia,false,,867,CK3 00_landed_titles.txt
b_durovka,c_durovka,d_tambov,k_mordvinia,e_volga-ural,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_durum,c_bauchi,d_kwararafa,k_igbo-benue,e_guinea,false,,867,CK3 00_landed_titles.txt
b_dutsi,c_sokoto,d_kebbi,k_hausaland,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_duvan,c_duvan,d_uraltau,k_bashkiria,e_volga-ural,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_duvno,c_zavrsje,d_usora,k_croatia,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_duvzare,c_grobin,d_courland,k_lithuania,e_wendish_empire,false,,867,CK3 00_landed_titles.txt
b_dvaraka,c_dvaraka,d_anartta,k_gujarat,e_rajastan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dvin,c_dvin,d_greater_armenia,k_armenia,e_byzantium,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dvinitza,c_kirillov,d_chudia,k_bjarmaland,e_russia,false,,867,CK3 00_landed_titles.txt
b_dvur-chvojno,c_hradec,d_bohemia,k_bohemia,e_west_slavia,false,,867,CK3 00_landed_titles.txt
b_dwarasamudra,c_mahishaka,d_gangavadi,k_karnata,e_deccan,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dyracchion,c_dyrrachion,d_dyrrachion,k_epirus,e_byzantium,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_dzangent,c_raimskoe,d_aral_il,k_oghuz_il,e_turan,false,,867,CK3 00_landed_titles.txt
b_dzayul,c_rima,d_dzayul,k_lhomon,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dzhankoi,c_perekop,d_crimea,k_pontic_steppe,e_caspian-pontic_steppe,false,,867,CK3 00_landed_titles.txt
b_dzogchen,c_dege,d_dege,k_kham,e_tibet,false,,867,CK3 00_landed_titles.txt
b_dzogenrabar,c_madoi,d_golog,k_gyalrong,e_tibet,false,,867,CK3 00_landed_titles.txt
b_east_ahaggar,c_djanet,d_ghat,k_sahara,e_maghreb,false,,867,CK3 00_landed_titles.txt
b_east_amhara,c_amhara,d_lasta,k_abyssinia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_east_attie,c_attie,d_adiukru,k_akan,e_guinea,false,,867,CK3 00_landed_titles.txt
b_east_darfur,c_east_darfur,d_darfur,k_darfur,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_east_igala,c_igala,d_igboland,k_igbo-benue,e_guinea,false,,867,CK3 00_landed_titles.txt
b_east_kordofan,c_kordofan,d_kordofan,k_darfur,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_east_kru,c_kru,d_kru,k_guinea,e_guinea,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_east_sidamo,c_sidamo,d_bali,k_bale,e_azania,false,,867,CK3 00_landed_titles.txt
b_east_sila,c_dar_sila,d_wadai,k_darfur,e_kanem_bornu,false,,867,CK3 00_landed_titles.txt
b_eastern_nzi,c_nzi,d_kong,k_kong,e_guinea,false,,867,CK3 00_landed_titles.txt
b_ebeleben,c_gleichenstein,d_thuringia,k_east_francia,e_germany,false,,867,CK3 00_landed_titles.txt
b_eberswalde,c_prenzlau,d_ostmark,k_pomerania,e_wendish_empire,false,,867,CK3 00_landed_titles.txt
b_ebi-nor,c_ebi-nor,d_tarbagatai,k_zhetysu,e_tartaria,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_ecobrogis,c_galatia,d_bucellaria,k_nikaea,e_byzantium,false,,867,CK3 00_landed_titles.txt
b_ed-damer,c_atbara,d_makuria,k_nubia,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_edam,c_westfriesland,d_holland,k_frisia,e_germany,false,,867,CK3 00_landed_titles.txt
b_edd,c_edd,d_danakil,k_adal,e_abyssinia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_edd-north,c_edd,d_danakil,k_adal,e_abyssinia,false,,867,CK3 00_landed_titles.txt
b_edessa,c_edessa,d_edessa,k_syria,e_arabia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_edinburgh,c_lothian,d_lothian,k_scotland,e_britannia,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_edo,c_edo,d_benin,k_yorubaland,e_guinea,true,first_barony_in_county_block,867,CK3 00_landed_titles.txt
b_edrei,c_karkaraly,d_karkaraly,k_saryarka,e_tartaria,false,,867,CK3 00_landed_titles.txt
